Time,P0, R0, Y0,P1, R1, Y1,P2, R2, Y2,P3, R3, Y3,P4, R4, Y4,P5, R5, Y5,P6, R6, Y6,P7, R7, Y7,
16-31-02.038,0.00,0.00,0.00,5.52,95.09,172.90,-0.23,1.66,-173.90,8.07,-105.06,174.70,2.05,-1.63,171.60,-17.65,100.97,172.70,-6.07,-90.57,-179.60,81.89,-155.99,171.50,
16-31-02.048,0.00,0.00,0.00,5.49,95.11,172.90,-0.23,1.66,-173.90,8.07,-105.06,174.70,2.04,-1.62,171.60,-17.64,100.98,172.70,-6.07,-90.57,-179.60,81.89,-155.93,171.60,
16-31-02.058,0.00,0.00,0.00,5.49,95.12,172.90,-0.23,1.66,-173.90,8.07,-105.06,174.70,2.04,-1.62,171.60,-17.64,100.98,172.70,-6.07,-90.57,-179.60,81.89,-155.91,171.60,
16-31-02.066,0.00,0.00,0.00,5.49,95.13,172.90,-0.23,1.65,-173.90,8.08,-105.06,174.70,2.04,-1.62,171.60,-17.64,100.98,172.70,-6.07,-90.57,-179.60,81.89,-155.89,171.60,
16-31-02.077,0.00,0.00,0.00,5.49,95.14,172.90,-0.23,1.65,-173.90,8.08,-105.05,174.70,2.04,-1.62,171.60,-17.64,100.97,172.70,-6.09,-90.59,-179.60,81.89,-155.89,171.60,
16-31-02.087,0.00,0.00,0.00,5.47,95.14,172.90,-0.23,1.65,-173.90,8.08,-105.05,174.70,2.04,-1.62,171.60,-17.62,100.97,172.70,-6.09,-90.59,-179.60,81.88,-155.81,171.70,
16-31-02.097,0.00,0.00,0.00,5.47,95.14,172.90,-0.23,1.65,-173.90,8.08,-105.05,174.70,2.04,-1.62,171.60,-17.62,100.96,172.70,-6.09,-90.59,-179.60,81.88,-155.81,171.70,
16-31-02.107,0.00,0.00,0.00,5.47,95.14,172.90,-0.23,1.64,-173.90,8.08,-105.05,174.70,2.04,-1.62,171.60,-17.62,100.95,172.70,-6.09,-90.59,-179.60,81.88,-155.81,171.70,
16-31-02.117,0.00,0.00,0.00,5.47,95.14,172.90,-0.23,1.64,-173.90,8.09,-105.03,174.70,2.04,-1.62,171.60,-17.62,100.95,172.70,-6.10,-90.61,-179.60,81.88,-155.81,171.70,
16-31-02.126,0.00,0.00,0.00,5.45,95.15,172.90,-0.23,1.64,-173.90,8.09,-105.03,174.70,2.04,-1.61,171.60,-17.58,100.94,172.70,-6.10,-90.61,-179.60,81.88,-155.74,171.70,
16-31-02.135,0.00,0.00,0.00,5.45,95.17,172.90,-0.23,1.64,-173.90,8.09,-105.03,174.70,2.04,-1.61,171.60,-17.58,100.93,172.70,-6.10,-90.61,-179.60,81.88,-155.72,171.70,
16-31-02.147,0.00,0.00,0.00,5.45,95.18,172.90,-0.23,1.64,-173.90,8.09,-105.03,174.70,2.04,-1.61,171.60,-17.58,100.92,172.70,-6.10,-90.61,-179.50,81.88,-155.66,171.80,
16-31-02.157,0.00,0.00,0.00,5.45,95.20,172.90,-0.23,1.64,-173.90,8.11,-105.02,174.70,2.04,-1.61,171.60,-17.58,100.90,172.70,-6.10,-90.61,-179.50,81.87,-155.63,171.80,
16-31-02.165,0.00,0.00,0.00,5.43,95.22,172.90,-0.23,1.64,-173.90,8.11,-105.02,174.70,2.04,-1.59,171.60,-17.57,100.90,172.70,-6.10,-90.61,-179.50,81.88,-155.36,172.10,
16-31-02.177,0.00,0.00,0.00,5.43,95.23,172.90,-0.23,1.64,-173.90,8.11,-105.02,174.70,2.04,-1.59,171.60,-17.57,100.89,172.70,-6.10,-90.61,-179.50,81.88,-155.35,172.10,
16-31-02.186,0.00,0.00,0.00,5.43,95.25,172.90,-0.23,1.64,-173.90,8.11,-105.02,174.70,2.04,-1.59,171.60,-17.57,100.87,172.70,-6.10,-90.61,-179.50,81.88,-155.34,172.10,
16-31-02.197,0.00,0.00,0.00,5.43,95.26,172.90,-0.23,1.64,-173.90,8.11,-105.01,174.70,2.04,-1.59,171.60,-17.57,100.86,172.70,-6.10,-90.61,-179.50,81.87,-155.28,172.20,
16-31-02.207,0.00,0.00,0.00,5.42,95.27,172.90,-0.23,1.64,-173.90,8.11,-105.01,174.70,2.04,-1.59,171.60,-17.55,100.85,172.70,-6.10,-90.61,-179.50,81.85,-155.11,172.40,
16-31-02.216,0.00,0.00,0.00,5.42,95.27,172.90,-0.23,1.64,-173.90,8.11,-105.01,174.70,2.04,-1.59,171.60,-17.55,100.84,172.70,-6.10,-90.61,-179.50,81.85,-155.11,172.40,
16-31-02.228,0.00,0.00,0.00,5.42,95.27,172.90,-0.23,1.63,-173.90,8.11,-105.01,174.70,2.04,-1.59,171.60,-17.55,100.82,172.70,-6.10,-90.61,-179.50,81.82,-155.03,172.40,
16-31-02.237,0.00,0.00,0.00,5.42,95.28,172.90,-0.23,1.63,-173.90,8.12,-105.01,174.70,2.04,-1.59,171.60,-17.55,100.82,172.70,-6.10,-90.61,-179.50,81.81,-154.96,172.50,
16-31-02.246,0.00,0.00,0.00,5.42,95.28,172.90,-0.23,1.63,-173.90,8.12,-105.01,174.70,2.04,-1.59,171.60,-17.55,100.82,172.70,-6.11,-90.62,-179.50,81.81,-154.76,172.70,
16-31-02.257,0.00,0.00,0.00,5.40,95.28,172.90,-0.23,1.63,-173.90,8.12,-105.01,174.70,2.04,-1.59,171.60,-17.55,100.80,172.70,-6.11,-90.62,-179.50,81.80,-154.68,172.80,
16-31-02.267,0.00,0.00,0.00,5.40,95.28,172.90,-0.24,1.63,-173.90,8.12,-105.01,174.70,2.04,-1.59,171.60,-17.55,100.79,172.70,-6.11,-90.62,-179.50,81.79,-154.64,172.80,
16-31-02.276,0.00,0.00,0.00,5.40,95.28,172.90,-0.24,1.63,-173.90,8.13,-105.01,174.70,2.04,-1.59,171.60,-17.55,100.78,172.70,-6.10,-90.64,-179.50,81.78,-154.64,172.80,
16-31-02.287,0.00,0.00,0.00,5.38,95.28,172.90,-0.24,1.63,-173.90,8.13,-105.01,174.70,2.05,-1.58,171.60,-17.53,100.78,172.70,-6.10,-90.64,-179.50,81.76,-154.48,173.00,
16-31-02.297,0.00,0.00,0.00,5.38,95.28,172.90,-0.24,1.63,-173.90,8.13,-105.01,174.70,2.05,-1.58,171.60,-17.53,100.78,172.70,-6.10,-90.64,-179.50,81.75,-154.44,173.00,
16-31-02.305,0.00,0.00,0.00,5.38,95.28,172.90,-0.24,1.63,-173.90,8.13,-105.01,174.70,2.05,-1.58,171.60,-17.53,100.77,172.70,-6.10,-90.64,-179.50,81.73,-154.41,173.00,
16-31-02.317,0.00,0.00,0.00,5.38,95.28,172.90,-0.24,1.63,-173.90,8.15,-105.02,174.70,2.05,-1.58,171.60,-17.53,100.76,172.70,-6.10,-90.64,-179.50,81.71,-154.38,173.10,
16-31-02.327,0.00,0.00,0.00,5.38,95.29,172.90,-0.24,1.63,-173.90,8.15,-105.02,174.70,2.06,-1.58,171.60,-17.51,100.76,172.70,-6.10,-90.64,-179.50,81.70,-154.27,173.20,
16-31-02.337,0.00,0.00,0.00,5.38,95.29,172.90,-0.24,1.63,-173.90,8.15,-105.02,174.70,2.06,-1.58,171.60,-17.51,100.75,172.70,-6.10,-90.64,-179.50,81.68,-154.25,173.20,
16-31-02.347,0.00,0.00,0.00,5.38,95.30,172.90,-0.25,1.63,-173.90,8.15,-105.02,174.70,2.06,-1.58,171.60,-17.51,100.74,172.70,-6.10,-90.64,-179.50,81.67,-154.24,173.20,
16-31-02.357,0.00,0.00,0.00,5.38,95.30,172.90,-0.25,1.63,-173.90,8.16,-105.02,174.70,2.06,-1.58,171.60,-17.51,100.74,172.70,-6.11,-90.63,-179.50,81.66,-154.26,173.20,
16-31-02.367,0.00,0.00,0.00,5.36,95.33,172.90,-0.25,1.63,-173.90,8.16,-105.02,174.70,2.05,-1.59,171.60,-17.49,100.74,172.70,-6.11,-90.63,-179.50,81.66,-154.15,173.30,
16-31-02.376,0.00,0.00,0.00,5.36,95.33,172.90,-0.25,1.63,-173.90,8.16,-105.02,174.70,2.05,-1.59,171.60,-17.49,100.74,172.70,-6.11,-90.63,-179.50,81.66,-154.15,173.30,
16-31-02.387,0.00,0.00,0.00,5.36,95.33,172.90,-0.25,1.63,-173.90,8.16,-105.02,174.70,2.05,-1.59,171.60,-17.49,100.74,172.70,-6.11,-90.63,-179.50,81.66,-154.15,173.30,
16-31-02.396,0.00,0.00,0.00,5.36,95.33,172.90,-0.25,1.63,-173.90,8.17,-105.03,174.70,2.05,-1.59,171.60,-17.49,100.74,172.70,-6.12,-90.64,-179.50,81.66,-154.15,173.30,
16-31-02.407,0.00,0.00,0.00,5.35,95.34,172.90,-0.25,1.63,-173.90,8.17,-105.03,174.70,2.05,-1.59,171.60,-17.48,100.73,172.70,-6.12,-90.64,-179.50,81.65,-153.97,173.40,
16-31-02.417,0.00,0.00,0.00,5.35,95.34,172.90,-0.25,1.63,-173.90,8.17,-105.03,174.70,2.05,-1.59,171.60,-17.48,100.73,172.70,-6.12,-90.64,-179.50,81.65,-153.97,173.40,
16-31-02.426,0.00,0.00,0.00,5.35,95.34,172.90,-0.25,1.62,-173.90,8.17,-105.03,174.70,2.05,-1.59,171.60,-17.48,100.73,172.70,-6.12,-90.64,-179.50,81.65,-153.97,173.40,
16-31-02.435,0.00,0.00,0.00,5.35,95.34,172.90,-0.25,1.62,-173.90,8.17,-105.04,174.70,2.05,-1.59,171.60,-17.48,100.73,172.70,-6.12,-90.65,-179.50,81.64,-153.99,173.40,
16-31-02.445,0.00,0.00,0.00,5.34,95.36,172.90,-0.25,1.62,-173.90,8.17,-105.04,174.70,2.06,-1.59,171.60,-17.47,100.72,172.70,-6.12,-90.65,-179.50,81.64,-153.87,173.50,
16-31-02.458,0.00,0.00,0.00,5.34,95.36,172.90,-0.25,1.62,-173.90,8.17,-105.04,174.70,2.06,-1.59,171.60,-17.47,100.72,172.70,-6.12,-90.65,-179.50,81.64,-153.87,173.50,
16-31-02.466,0.00,0.00,0.00,5.34,95.36,172.90,-0.25,1.62,-173.90,8.17,-105.04,174.70,2.06,-1.59,171.60,-17.47,100.72,172.70,-6.12,-90.65,-179.50,81.64,-153.87,173.50,
16-31-02.474,0.00,0.00,0.00,5.34,95.36,172.90,-0.25,1.62,-173.90,8.18,-105.03,174.70,2.06,-1.59,171.60,-17.47,100.72,172.70,-6.11,-90.66,-179.50,81.64,-153.86,173.50,
16-31-02.486,0.00,0.00,0.00,5.32,95.37,172.90,-0.25,1.62,-173.90,8.18,-105.03,174.70,2.06,-1.59,171.60,-17.45,100.71,172.70,-6.11,-90.66,-179.50,81.62,-153.67,173.70,
16-31-02.496,0.00,0.00,0.00,5.32,95.37,172.90,-0.25,1.62,-173.90,8.18,-105.03,174.70,2.06,-1.59,171.60,-17.45,100.71,172.70,-6.11,-90.66,-179.50,81.62,-153.67,173.70,
16-31-02.507,0.00,0.00,0.00,5.32,95.37,172.90,-0.26,1.62,-173.90,8.18,-105.03,174.70,2.06,-1.59,171.60,-17.45,100.71,172.70,-6.11,-90.66,-179.50,81.62,-153.67,173.70,
16-31-02.517,0.00,0.00,0.00,5.32,95.37,172.90,-0.26,1.62,-173.90,8.20,-105.04,174.70,2.06,-1.59,171.60,-17.45,100.71,172.70,-6.11,-90.66,-179.50,81.62,-153.66,173.70,
16-31-02.527,0.00,0.00,0.00,5.31,95.38,172.90,-0.26,1.62,-173.90,8.20,-105.04,174.70,2.05,-1.59,171.60,-17.44,100.70,172.70,-6.11,-90.66,-179.50,81.61,-153.39,174.00,
16-31-02.536,0.00,0.00,0.00,5.31,95.38,172.90,-0.26,1.62,-173.90,8.20,-105.04,174.70,2.05,-1.59,171.60,-17.44,100.70,172.70,-6.11,-90.66,-179.50,81.61,-153.38,174.00,
16-31-02.548,0.00,0.00,0.00,5.31,95.38,172.90,-0.26,1.62,-173.90,8.20,-105.04,174.70,2.05,-1.59,171.60,-17.44,100.70,172.70,-6.11,-90.66,-179.50,81.61,-153.37,174.00,
16-31-02.557,0.00,0.00,0.00,5.31,95.38,172.90,-0.26,1.62,-173.90,8.21,-105.05,174.70,2.05,-1.59,171.60,-17.44,100.70,172.70,-6.11,-90.67,-179.50,81.61,-153.35,174.00,
16-31-02.565,0.00,0.00,0.00,5.30,95.39,172.90,-0.26,1.62,-173.90,8.21,-105.05,174.70,2.05,-1.58,171.60,-17.42,100.69,172.70,-6.11,-90.67,-179.50,81.58,-153.14,174.20,
16-31-02.576,0.00,0.00,0.00,5.30,95.39,172.90,-0.26,1.62,-173.90,8.21,-105.05,174.70,2.05,-1.58,171.60,-17.42,100.69,172.70,-6.11,-90.67,-179.50,81.58,-153.13,174.10,
16-31-02.588,0.00,0.00,0.00,5.30,95.39,172.90,-0.26,1.62,-173.90,8.20,-105.05,174.70,2.05,-1.58,171.60,-17.42,100.69,172.70,-6.11,-90.67,-179.50,81.58,-153.11,174.10,
16-31-02.597,0.00,0.00,0.00,5.30,95.39,172.90,-0.26,1.62,-173.90,8.20,-105.06,174.70,2.05,-1.58,171.60,-17.42,100.69,172.70,-6.11,-90.66,-179.50,81.58,-153.10,174.10,
16-31-02.607,0.00,0.00,0.00,5.29,95.40,172.90,-0.26,1.62,-173.90,8.19,-105.06,174.70,2.05,-1.57,171.60,-17.41,100.67,172.70,-6.11,-90.66,-179.50,81.58,-152.94,174.30,
16-31-02.617,0.00,0.00,0.00,5.29,95.40,172.90,-0.26,1.62,-173.90,8.19,-105.07,174.70,2.05,-1.57,171.60,-17.41,100.67,172.70,-6.11,-90.66,-179.50,81.58,-152.93,174.30,
16-31-02.626,0.00,0.00,0.00,5.29,95.40,172.90,-0.26,1.62,-173.90,8.19,-105.07,174.70,2.05,-1.57,171.60,-17.41,100.67,172.70,-6.11,-90.66,-179.50,81.58,-152.91,174.30,
16-31-02.638,0.00,0.00,0.00,5.29,95.40,172.90,-0.26,1.62,-173.90,8.19,-105.08,174.70,2.05,-1.57,171.60,-17.41,100.67,172.70,-6.10,-90.67,-179.50,81.58,-152.89,174.30,
16-31-02.646,0.00,0.00,0.00,5.28,95.40,172.90,-0.26,1.62,-173.90,8.19,-105.08,174.70,2.05,-1.57,171.60,-17.41,100.66,172.70,-6.10,-90.67,-179.50,81.58,-152.77,174.40,
16-31-02.656,0.00,0.00,0.00,5.28,95.40,172.90,-0.26,1.62,-173.90,8.19,-105.08,174.70,2.05,-1.57,171.60,-17.41,100.66,172.70,-6.10,-90.67,-179.50,81.58,-152.74,174.40,
16-31-02.665,0.00,0.00,0.00,5.28,95.40,172.90,-0.26,1.62,-173.90,8.19,-105.08,174.70,2.05,-1.57,171.60,-17.41,100.66,172.70,-6.11,-90.66,-179.50,81.58,-152.71,174.40,
16-31-02.676,0.00,0.00,0.00,5.28,95.40,172.90,-0.26,1.62,-173.90,8.20,-105.08,174.70,2.05,-1.57,171.60,-17.41,100.66,172.70,-6.11,-90.67,-179.60,81.58,-152.69,174.40,
16-31-02.686,0.00,0.00,0.00,5.28,95.40,172.90,-0.26,1.62,-173.90,8.20,-105.08,174.70,2.05,-1.57,171.60,-17.41,100.66,172.70,-6.12,-90.67,-179.60,81.57,-152.60,174.40,
16-31-02.698,0.00,0.00,0.00,5.28,95.40,172.90,-0.26,1.62,-173.90,8.20,-105.08,174.70,2.05,-1.57,171.60,-17.41,100.66,172.70,-6.13,-90.66,-179.60,81.57,-152.58,174.40,
16-31-02.708,0.00,0.00,0.00,5.28,95.40,172.90,-0.26,1.62,-173.90,8.20,-105.08,174.70,2.05,-1.57,171.60,-17.41,100.66,172.70,-6.14,-90.66,-179.60,81.57,-152.56,174.40,
16-31-02.716,0.00,0.00,0.00,5.28,95.40,172.90,-0.26,1.62,-173.90,8.21,-105.09,174.70,2.05,-1.57,171.60,-17.41,100.66,172.70,-6.14,-90.67,-179.60,81.57,-152.54,174.40,
